"LOT_REFCOMPL";"LOT_RELEASED_QTY";"LOT_REJECT_RELEASED_QTY";"FAC_REFERENCE";"KEY";"SCS_STEP_NUMBER";"TAS_REF";"SCS_SHORT_DESCR";"TAL_RELEASE_QTY";"TAL_REJECTED_QTY";"TAL_BEGIN_REAL_DATE";"TAL_END_REAL_DATE"
"OFA-1-084297-1";"857";"87";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"895";"0";"2024-07-04 00:00:00";"2024-07-04 00:00:00"
"OFA-1-084297-1";"857";"87";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"895";"0";"2024-07-03 00:00:00";"2024-07-04 00:00:00"
"OFA-1-084297-1";"857";"87";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"895";"0";"2024-07-03 00:00:00";"2024-07-03 00:00:00"
"OFA-1-084297-1";"857";"87";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"895";"0";"2024-07-03 00:00:00";"2024-07-03 00:00:00"
"OFA-1-084297-1";"857";"87";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"895";"6";"2024-06-27 00:00:00";"2024-07-02 00:00:00"
"OFA-1-084297-1";"857";"87";"A620HOR039";"TOURNER-A620HOR039";"10";"OP_TOURNER";"Opération TOURNER";"901";"43";"2024-05-29 00:00:00";"2024-06-25 00:00:00"
"OFA-1-084296-1";"0";"0";"A304ENG";"Ingénieur-A304ENG";"130";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A450MAN";"CONTROLE-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLE";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-084296-1";"0";"0";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"0";"0";"2024-05-23 00:00:00";""
"OFA-1-084296-1";"0";"0";"A720HOR045";"TOURNER-A720HOR045";"10";"OP_TOURNER";"Opération TOURNER";"965";"43";"2024-05-07 00:00:00";"2024-05-16 00:00:00"
"OFA-1-084295-1";"901";"102";"A304ENG";"Ingénieur-A304ENG";"130";"OP_LIBERER ING";"Libération Ingénieur";"901";"0";"2024-05-30 00:00:00";"2024-05-30 00:00:00"
"OFA-1-084295-1";"901";"102";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"901";"0";"2024-05-29 00:00:00";"2024-05-29 00:00:00"
"OFA-1-084295-1";"901";"102";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"901";"0";"2024-05-29 00:00:00";"2024-05-29 00:00:00"
"OFA-1-084295-1";"901";"102";"A450MAN";"CONTROLE-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLE";"901";"101";"2024-05-13 00:00:00";"2024-05-29 00:00:00"
"OFA-1-084295-1";"901";"102";"A295LAV";"LAVER-A295LAV";"96";"OP_LAVER";"Opération LAVER";"1002";"0";"2024-05-24 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084295-1";"901";"102";"A304ENG";"Ingénieur-A304ENG";"95";"OP_LIBERER ING";"Libération Ingénieur";"1002";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084295-1";"901";"102";"A650HOR011";"CONTROLER-A650HOR011";"94";"OP_CONTROLER";"Opération CONTROLER";"1002";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084295-1";"901";"102";"A640HOR002";"EBAVURER-A640HOR002";"92";"OP_EBAVURER";"Opération EBAVURER";"1002";"0";"2024-05-18 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084295-1";"901";"102";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1002";"0";"2024-05-13 00:00:00";"2024-05-13 00:00:00"
"OFA-1-084295-1";"901";"102";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1002";"0";"2024-05-13 00:00:00";"2024-05-13 00:00:00"
"OFA-1-084295-1";"901";"102";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1002";"0";"2024-05-13 00:00:00";"2024-05-13 00:00:00"
"OFA-1-084295-1";"901";"102";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1002";"0";"2024-05-11 00:00:00";"2024-05-11 00:00:00"
"OFA-1-084295-1";"901";"102";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1002";"0";"2024-05-10 00:00:00";"2024-05-11 00:00:00"
"OFA-1-084295-1";"901";"102";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"1002";"0";"2024-05-10 00:00:00";"2024-05-10 00:00:00"
"OFA-1-084295-1";"901";"102";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1002";"0";"2024-05-10 00:00:00";"2024-05-10 00:00:00"
"OFA-1-084295-1";"901";"102";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1002";"0";"2024-05-10 00:00:00";"2024-05-10 00:00:00"
"OFA-1-084295-1";"901";"102";"A720HOR045";"TOURNER-A720HOR045";"10";"OP_TOURNER";"Opération TOURNER";"1002";"1";"2024-05-01 00:00:00";"2024-05-07 00:00:00"
"OFA-1-084293-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084293-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-084293-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084293-1";"0";"0";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"742";"0";"2024-07-10 00:00:00";""
"OFA-1-084293-1";"0";"0";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"742";"0";"2024-07-10 00:00:00";""
"OFA-1-084293-1";"0";"0";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"742";"0";"2024-07-10 00:00:00";""
"OFA-1-084293-1";"0";"0";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1439";"82";"2024-07-09 00:00:00";"2024-07-09 00:00:00"
"OFA-1-084293-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"785";"2";"2024-07-08 00:00:00";"2024-07-09 00:00:00"
"OFA-1-084293-1";"0";"0";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"787";"0";"2024-07-08 00:00:00";"2024-07-08 00:00:00"
"OFA-1-084293-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"787";"0";"2024-07-08 00:00:00";"2024-07-08 00:00:00"
"OFA-1-084293-1";"0";"0";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"787";"7";"2024-06-24 00:00:00";"2024-07-08 00:00:00"
"OFA-1-084293-1";"0";"0";"A620HOR015";"TOURNER-A620HOR015";"10";"OP_TOURNER";"Opération TOURNER";"794";"9";"2024-05-28 00:00:00";"2024-06-13 00:00:00"
"OFA-1-084292-1";"1070";"52";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"1070";"0";"2024-05-28 00:00:00";"2024-05-28 00:00:00"
"OFA-1-084292-1";"1070";"52";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"1070";"0";"2024-05-28 00:00:00";"2024-05-28 00:00:00"
"OFA-1-084292-1";"1070";"52";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"1070";"51";"2024-05-27 00:00:00";"2024-05-28 00:00:00"
"OFA-1-084292-1";"1070";"52";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1121";"0";"2024-05-27 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084292-1";"1070";"52";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1121";"0";"2024-05-27 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084292-1";"1070";"52";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1121";"0";"2024-05-27 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084292-1";"1070";"52";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1121";"0";"2024-05-25 00:00:00";"2024-05-25 00:00:00"
"OFA-1-084292-1";"1070";"52";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1121";"0";"2024-05-24 00:00:00";"2024-05-25 00:00:00"
"OFA-1-084292-1";"1070";"52";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"1121";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084292-1";"1070";"52";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1121";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084292-1";"1070";"52";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1121";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084292-1";"1070";"52";"A720HOR035";"TOURNER-A720HOR035";"10";"OP_TOURNER";"Opération TOURNER";"1121";"1";"2024-05-08 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"1029";"0";"2024-05-21 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084291-1";"1029";"56";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"1029";"0";"2024-05-21 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084291-1";"1029";"56";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"1029";"35";"2024-05-18 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084291-1";"1029";"56";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1064";"0";"2024-05-17 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1064";"0";"2024-05-17 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1064";"0";"2024-05-17 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1064";"0";"2024-05-17 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1064";"0";"2024-05-16 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084291-1";"1029";"56";"A630HOR008";"LAVER-A630HOR008";"40";"OP_LAVER";"Opération LAVER";"1064";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084291-1";"1029";"56";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1064";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084291-1";"1029";"56";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1064";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084291-1";"1029";"56";"A720HOR037";"TOURNER-A720HOR037";"10";"OP_TOURNER";"Opération TOURNER";"1064";"21";"2024-05-01 00:00:00";"2024-05-08 00:00:00"
"OFA-1-084290-1";"1060";"32";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"1060";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084290-1";"1060";"32";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"1060";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084290-1";"1060";"32";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"1060";"12";"2024-05-23 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084290-1";"1060";"32";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1072";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084290-1";"1060";"32";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1072";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084290-1";"1060";"32";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1072";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084290-1";"1060";"32";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1072";"8";"2024-05-21 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084290-1";"1060";"32";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1080";"1";"2024-05-17 00:00:00";"2024-05-17 00:00:00"
"OFA-1-084290-1";"1060";"32";"A630HOR008";"LAVER-A630HOR008";"40";"OP_LAVER";"Opération LAVER";"1081";"0";"2024-05-16 00:00:00";"2024-05-16 00:00:00"
"OFA-1-084290-1";"1060";"32";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1081";"0";"2024-05-16 00:00:00";"2024-05-16 00:00:00"
"OFA-1-084290-1";"1060";"32";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1081";"2";"2024-05-16 00:00:00";"2024-05-16 00:00:00"
"OFA-1-084290-1";"1060";"32";"A720HOR";"TOURNER-A720HOR";"10";"OP_TOURNER";"Opération TOURNER";"1083";"9";"2024-05-03 00:00:00";"2024-05-12 00:00:00"
"OFA-1-084289-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"0";"0";"";""
"OFA-1-084289-1";"0";"0";"A700HOR";"TOURNER-A700HOR";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-084288-1";"881";"92";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"881";"0";"2024-06-10 00:00:00";"2024-06-10 00:00:00"
"OFA-1-084288-1";"881";"92";"A304ENG";"Ingénieur-A304ENG";"115";"OP_LIBERER ING";"Libération Ingénieur";"881";"0";"2024-06-10 00:00:00";"2024-06-10 00:00:00"
"OFA-1-084288-1";"881";"92";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"881";"0";"2024-06-10 00:00:00";"2024-06-10 00:00:00"
"OFA-1-084288-1";"881";"92";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"881";"89";"2024-06-07 00:00:00";"2024-06-10 00:00:00"
"OFA-1-084288-1";"881";"92";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"970";"0";"2024-05-29 00:00:00";"2024-05-30 00:00:00"
"OFA-1-084288-1";"881";"92";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"970";"0";"2024-05-27 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084288-1";"881";"92";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"970";"3";"2024-05-27 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084288-1";"881";"92";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"973";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084288-1";"881";"92";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"973";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084288-1";"881";"92";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"973";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084288-1";"881";"92";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"973";"0";"2024-05-21 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084288-1";"881";"92";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"973";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084288-1";"881";"92";"A304ENG";"Ingénieur-A304ENG";"15";"OP_LIBERER ING";"Libération Ingénieur";"973";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084288-1";"881";"92";"A720HOR036";"TOURNER-A720HOR036";"10";"OP_TOURNER";"Opération TOURNER";"973";"0";"2024-04-26 00:00:00";"2024-05-03 00:00:00"
"OFA-1-084287-1";"984";"50";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"984";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084287-1";"984";"50";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"984";"0";"2024-05-23 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084287-1";"984";"50";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"984";"38";"2024-05-22 00:00:00";"2024-05-23 00:00:00"
"OFA-1-084287-1";"984";"50";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1022";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084287-1";"984";"50";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1022";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084287-1";"984";"50";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1022";"0";"2024-05-22 00:00:00";"2024-05-22 00:00:00"
"OFA-1-084287-1";"984";"50";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1022";"9";"2024-05-21 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084287-1";"984";"50";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1031";"3";"2024-05-16 00:00:00";"2024-05-21 00:00:00"
"OFA-1-084287-1";"984";"50";"A630HOR008";"LAVER-A630HOR008";"40";"OP_LAVER";"Opération LAVER";"1034";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084287-1";"984";"50";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1034";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084287-1";"984";"50";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1034";"0";"2024-05-15 00:00:00";"2024-05-15 00:00:00"
"OFA-1-084287-1";"984";"50";"A720HOR035";"TOURNER-A720HOR035";"10";"OP_TOURNER";"Opération TOURNER";"1034";"0";"2024-05-01 00:00:00";"2024-05-08 00:00:00"
"OFA-1-084286-1";"996";"70";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"996";"0";"2024-06-11 00:00:00";"2024-06-11 00:00:00"
"OFA-1-084286-1";"996";"70";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"996";"0";"2024-06-11 00:00:00";"2024-06-11 00:00:00"
"OFA-1-084286-1";"996";"70";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"996";"17";"2024-05-31 00:00:00";"2024-06-11 00:00:00"
"OFA-1-084286-1";"996";"70";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"1013";"25";"2024-05-29 00:00:00";"2024-05-30 00:00:00"
"OFA-1-084286-1";"996";"70";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"1038";"1";"2024-05-28 00:00:00";"2024-05-29 00:00:00"
"OFA-1-084286-1";"996";"70";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1039";"0";"2024-05-28 00:00:00";"2024-05-28 00:00:00"
"OFA-1-084286-1";"996";"70";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1039";"0";"2024-05-28 00:00:00";"2024-05-28 00:00:00"
"OFA-1-084286-1";"996";"70";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1039";"0";"2024-05-25 00:00:00";"2024-05-27 00:00:00"
"OFA-1-084286-1";"996";"70";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"1039";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084286-1";"996";"70";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1039";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084286-1";"996";"70";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1039";"0";"2024-05-24 00:00:00";"2024-05-24 00:00:00"
"OFA-1-084286-1";"996";"70";"A720HOR042";"TOURNER-A720HOR042";"10";"OP_TOURNER";"Opération TOURNER";"1039";"27";"2024-05-01 00:00:00";"2024-05-07 00:00:00"
"OFA-1-084283-1";"562";"33";"A300CTR";"CONTROLER-A300CTR";"120";"OP_CTR+RAPPORT";"Opération CONTROLER";"562";"0";"2024-06-06 00:00:00";"2024-06-06 00:00:00"
"OFA-1-084283-1";"562";"33";"A450LOG";"CONDITIONNER-A450LOG";"110";"OP_CONDITIONNER";"Opération CONDITIONNER";"562";"0";"2024-06-06 00:00:00";"2024-06-06 00:00:00"
"OFA-1-084283-1";"562";"33";"A450MAN";"CONTROLER-A450MAN";"100";"OP_CONTROLER";"Opération CONTROLER";"562";"25";"2024-06-05 00:00:00";"2024-06-06 00:00:00"
"OFA-1-084283-1";"562";"33";"A990RET";"TRIER CONTROLE LIBERATOIRE-A990RET";"90";"OP_TRIER";"Opération TRIER CONTROLE LIBERATOIRE";"587";"0";"2024-06-04 00:00:00";"2024-06-04 00:00:00"
"OFA-1-084283-1";"562";"33";"A450MAN";"CONTROLE LIBERATOIRE-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLE LIBERATOIRE";"587";"0";"2024-06-03 00:00:00";"2024-06-04 00:00:00"
"OFA-1-084283-1";"562";"33";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"587";"0";"2024-06-03 00:00:00";"2024-06-03 00:00:00"
"OFA-1-084283-1";"562";"33";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"587";"0";"2024-06-01 00:00:00";"2024-06-01 00:00:00"
